ais,municipio,arma_utilizada,natureza_fato,data,sexo_vitima,idade_vitima,id_base,dummy_contagem
AIS 12,Maracanaú,Arma de fogo,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,16,2,1
AIS 16,Reriutaba,Arma de fogo,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,25,2,1
AIS 19,Araripe,Outros meios,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,26,2,1
AIS 2,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,16,2,1
AIS 14,Massapê,Arma de fogo,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,20,2,1
AIS 19,Juazeiro do Norte,Arma de fogo,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,18,2,1
AIS 1,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,18,2,1
AIS 13,Aquiraz,Arma de fogo,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,20,2,1
AIS 15,Pacoti,Arma de fogo,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,55,2,1
AIS 13,Pindoretama,Outros meios,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,44,2,1
AIS 17,Itarema,Arma de fogo,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,41,2,1
AIS 21,Iguatu,Outros meios,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,42,2,1
AIS 20,Quixeramobim,Arma de fogo,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,27,2,1
AIS 21,Iguatu,Arma de fogo,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,30,2,1
AIS 9,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,26,2,1
AIS 7,Fortaleza,Outros meios,HOMICIDIO DOLOSO,2018-08-01,FEMININO,3,2,1
AIS 5,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,33,2,1
AIS 12,Maranguape,Arma de fogo,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,38,2,1
AIS 19,Juazeiro do Norte,Arma de fogo,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,38,2,1
AIS 3,Fortaleza,Meio não informado,LESAO CORPORAL SEGUIDA DE MORTE,2018-08-01,MASCULINO,31,2,1
AIS 5,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,34,2,1
AIS 19,Juazeiro do Norte,Arma de fogo,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,36,2,1
AIS 6,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,49,2,1
AIS 19,Crato,Arma de fogo,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,29,2,1
AIS 14,Massapê,Arma de fogo,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,22,2,1
AIS 19,Juazeiro do Norte,Outros meios,LESAO CORPORAL SEGUIDA DE MORTE,2018-08-01,MASCULINO,32,2,1
AIS 5,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,26,2,1
AIS 17,Jijoca de Jericoacoara,Arma branca,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,36,2,1
AIS 21,Cedro,Arma de fogo,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,26,2,1
AIS 13,Aquiraz,Arma de fogo,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,25,2,1
AIS 14,Santana do Acaraú,Outros meios,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,21,2,1
AIS 13,Aquiraz,Arma de fogo,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,30,2,1
AIS 18,Jaguaruana,Arma de fogo,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,18,2,1
AIS 19,Juazeiro do Norte,Arma de fogo,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,16,2,1
AIS 5,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,18,2,1
AIS 8,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,24,2,1
AIS 8,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,20,2,1
AIS 9,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,37,2,1
AIS 12,Maracanaú,Arma de fogo,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,20,2,1
AIS 6,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,20,2,1
AIS 6,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,32,2,1
AIS 13,Aquiraz,Arma de fogo,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,24,2,1
AIS 2,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,15,2,1
AIS 11,Caucaia,Arma de fogo,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,33,2,1
AIS 13,Horizonte,Arma de fogo,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,19,2,1
AIS 9,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,46,2,1
AIS 13,Pacajus,Arma de fogo,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,38,2,1
AIS 17,Itarema,Arma de fogo,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,82,2,1
AIS 13,Cascavel,Arma de fogo,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,27,2,1
AIS 19,Crato,Arma de fogo,HOMICIDIO DOLOSO,2018-08-01,FEMININO,25,2,1
AIS 8,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,30,2,1
AIS 17,Trairi,Arma de fogo,HOMICIDIO DOLOSO,2018-08-01,FEMININO,17,2,1
AIS 9,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,19,2,1
AIS 9,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,19,2,1
AIS 14,Sobral,Arma branca,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,32,2,1
AIS 11,Caucaia,Arma de fogo,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,18,2,1
AIS 5,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,55,2,1
AIS 14,Sobral,Arma de fogo,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,43,2,1
AIS 14,Guaraciaba do Norte,Arma de fogo,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,51,2,1
AIS 21,Lavras da Mangabeira,Arma de fogo,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,35,2,1
AIS 15,Ocara,Arma de fogo,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,57,2,1
AIS 20,Quixadá,Arma de fogo,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,18,2,1
AIS 7,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-08-01,FEMININO,24,2,1
AIS 2,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,29,2,1
AIS 19,Juazeiro do Norte,Arma de fogo,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,38,2,1
AIS 20,Quixadá,Arma de fogo,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,19,2,1
AIS 21,Jucás,Arma de fogo,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,22,2,1
AIS 17,Itarema,Arma de fogo,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,26,2,1
AIS 8,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,25,2,1
AIS 9,Fortaleza,Outros meios,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,23,2,1
AIS 2,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-08-01,MASCULINO,18,2,1
AIS 19,Mauriti,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,26,2,1
AIS 11,Caucaia,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,23,2,1
AIS 21,Lavras da Mangabeira,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,75,2,1
AIS 15,Paramoti,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,41,2,1
AIS 14,Sobral,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,23,2,1
AIS 12,Maranguape,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,46,2,1
AIS 12,Pacatuba,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,25,2,1
AIS 3,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,FEMININO,0,2,1
AIS 21,Saboeiro,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,36,2,1
AIS 6,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,FEMININO,78,2,1
AIS 14,Massapê,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,FEMININO,28,2,1
AIS 9,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,35,2,1
AIS 20,Banabuiú,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,25,2,1
AIS 12,Maranguape,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,22,2,1
AIS 15,Canindé,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,21,2,1
AIS 15,Capistrano,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,25,2,1
AIS 2,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,19,2,1
AIS 20,Quixadá,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,40,2,1
AIS 2,Fortaleza,Arma de fogo,HOMICÍDIO DECORRENTE DE OPOSIÇÃO À INTERVENÇÃO POLICIAL,2018-09-01,MASCULINO,20,2,1
AIS 20,Quixadá,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,28,2,1
AIS 14,Coreaú,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,49,2,1
AIS 7,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,FEMININO,17,2,1
AIS 13,Aquiraz,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,FEMININO,26,2,1
AIS 6,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,FEMININO,28,2,1
AIS 19,Crato,Arma branca,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,37,2,1
AIS 12,Maracanaú,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,30,2,1
AIS 15,Pacoti,Arma branca,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,23,2,1
AIS 11,São Gonçalo do Amarante,Arma branca,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,25,2,1
AIS 12,Maracanaú,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,17,2,1
AIS 16,Ipu,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,49,2,1
AIS 12,Maranguape,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,28,2,1
AIS 14,Sobral,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,49,2,1
AIS 12,Itaitinga,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,0,2,1
AIS 19,Juazeiro do Norte,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,35,2,1
AIS 20,Banabuiú,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,23,2,1
AIS 11,Caucaia,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,21,2,1
AIS 21,Acopiara,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,33,2,1
AIS 15,Caridade,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,19,2,1
AIS 16,Ipueiras,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,59,2,1
AIS 16,Independência,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,23,2,1
AIS 17,Morrinhos,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,0,2,1
AIS 6,Fortaleza,Outros meios,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,19,2,1
AIS 12,Itaitinga,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,27,2,1
AIS 12,Maranguape,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,20,2,1
AIS 14,Tianguá,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,31,2,1
AIS 2,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,22,2,1
AIS 12,Maranguape,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,29,2,1
AIS 12,Maracanaú,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,44,2,1
AIS 20,Quixadá,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,37,2,1
AIS 5,Fortaleza,Arma branca,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,48,2,1
AIS 16,Varjota,Outros meios,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,40,2,1
AIS 6,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,43,2,1
AIS 13,Aquiraz,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,41,2,1
AIS 7,Fortaleza,Outros meios,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,49,2,1
AIS 11,São Gonçalo do Amarante,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,46,2,1
AIS 19,Brejo Santo,Arma branca,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,24,2,1
AIS 22,Tauá,Outros meios,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,55,2,1
AIS 15,Itapiúna,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,49,2,1
AIS 21,Jucás,Outros meios,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,42,2,1
AIS 2,Fortaleza,Arma de fogo,ROUBO SEGUIDO DE MORTE (LATROCINIO),2018-09-01,MASCULINO,50,2,1
AIS 11,Caucaia,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,23,2,1
AIS 14,Chaval,Arma branca,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,30,2,1
AIS 18,Tabuleiro do Norte,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,54,2,1
AIS 11,Caucaia,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,17,2,1
AIS 7,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,FEMININO,18,2,1
AIS 3,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,0,2,1
AIS 18,Icapuí,Arma de fogo,HOMICÍDIO DECORRENTE DE OPOSIÇÃO À INTERVENÇÃO POLICIAL,2018-09-01,MASCULINO,17,2,1
AIS 21,Iguatu,Outros meios,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,18,2,1
AIS 2,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,20,2,1
AIS 3,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,16,2,1
AIS 15,Canindé,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,19,2,1
AIS 19,Crato,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,23,2,1
AIS 12,Maracanaú,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,36,2,1
AIS 13,Aquiraz,Arma branca,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,61,2,1
AIS 18,Aracati,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,16,2,1
AIS 12,Maracanaú,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,16,2,1
AIS 11,Caucaia,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,27,2,1
AIS 21,Icó,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,57,2,1
AIS 19,Juazeiro do Norte,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,41,2,1
AIS 14,Sobral,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,20,2,1
AIS 6,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,42,2,1
AIS 1,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,17,2,1
AIS 2,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,27,2,1
AIS 18,Russas,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,19,2,1
AIS 17,Itarema,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,46,2,1
AIS 2,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,41,2,1
AIS 21,Lavras da Mangabeira,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,23,2,1
AIS 21,Acopiara,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,70,2,1
AIS 19,Crato,Arma branca,FEMINICÍDIO,2018-09-01,FEMININO,40,2,1
AIS 15,Boa Viagem,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,47,2,1
AIS 15,Itapiúna,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,22,2,1
AIS 11,Caucaia,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,0,2,1
AIS 11,Caucaia,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,29,2,1
AIS 7,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,22,2,1
AIS 17,Marco,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,FEMININO,48,2,1
AIS 3,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,32,2,1
AIS 11,Caucaia,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,37,2,1
AIS 15,Itapiúna,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,46,2,1
AIS 9,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,FEMININO,23,2,1
AIS 6,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,31,2,1
AIS 6,Fortaleza,Arma branca,LESAO CORPORAL SEGUIDA DE MORTE,2018-09-01,MASCULINO,52,2,1
AIS 15,Palmácia,Outros meios,HOMICIDIO DOLOSO,2018-09-01,FEMININO,0,2,1
AIS 13,Eusébio,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,0,2,1
AIS 5,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,0,2,1
AIS 11,Caucaia,Outros meios,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,0,2,1
AIS 19,Crato,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,0,2,1
AIS 12,Maranguape,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,0,2,1
AIS 7,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,0,2,1
AIS 3,Fortaleza,Arma branca,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,0,2,1
AIS 5,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,0,2,1
AIS 7,Fortaleza,Outros meios,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,0,2,1
AIS 20,Choró,Outros meios,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,0,2,1
AIS 6,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,FEMININO,35,2,1
AIS 21,Várzea Alegre,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,20,2,1
AIS 10,Fortaleza,Outros meios,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,0,2,1
AIS 19,Crato,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,17,2,1
AIS 9,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,35,2,1
AIS 21,Saboeiro,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,30,2,1
AIS 11,Caucaia,Outros meios,ROUBO SEGUIDO DE MORTE (LATROCINIO),2018-09-01,MASCULINO,71,2,1
AIS 18,Aracati,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,16,2,1
AIS 3,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,17,2,1
AIS 16,Varjota,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,69,2,1
AIS 14,São Benedito,Arma branca,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,32,2,1
AIS 9,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,31,2,1
AIS 10,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,19,2,1
AIS 14,Sobral,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,16,2,1
AIS 13,Cascavel,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,22,2,1
AIS 6,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,31,2,1
AIS 12,Pacatuba,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,34,2,1
AIS 13,Aquiraz,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,23,2,1
AIS 2,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,15,2,1
AIS 20,Quixadá,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,28,2,1
AIS 3,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,FEMININO,20,2,1
AIS 21,Acopiara,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,37,2,1
AIS 22,Tauá,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,40,2,1
AIS 12,Maracanaú,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,26,2,1
AIS 12,Maracanaú,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,18,2,1
AIS 17,Paracuru,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,23,2,1
AIS 14,Sobral,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,17,2,1
AIS 3,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,25,2,1
AIS 7,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,42,2,1
AIS 3,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,28,2,1
AIS 12,Itaitinga,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,38,2,1
AIS 9,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,18,2,1
AIS 19,Milagres,Arma branca,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,44,2,1
AIS 2,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,52,2,1
AIS 17,Pentecoste,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,29,2,1
AIS 14,Forquilha,Arma branca,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,41,2,1
AIS 21,Saboeiro,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,FEMININO,56,2,1
AIS 9,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,FEMININO,18,2,1
AIS 13,Horizonte,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,28,2,1
AIS 15,Capistrano,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,36,2,1
AIS 11,Caucaia,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,34,2,1
AIS 6,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,34,2,1
AIS 12,Pacatuba,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,72,2,1
AIS 15,Capistrano,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,58,2,1
AIS 12,Itaitinga,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,25,2,1
AIS 11,Caucaia,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,16,2,1
AIS 5,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,30,2,1
AIS 7,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,21,2,1
AIS 14,Massapê,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,26,2,1
AIS 21,Icó,Outros meios,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,43,2,1
AIS 14,Santana do Acaraú,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,19,2,1
AIS 11,Caucaia,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,25,2,1
AIS 18,Jaguaruana,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,23,2,1
AIS 15,Capistrano,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,20,2,1
AIS 20,Quixadá,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,22,2,1
AIS 16,Santa Quitéria,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,49,2,1
AIS 18,Jaguaribe,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,43,2,1
AIS 9,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,27,2,1
AIS 3,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,25,2,1
AIS 14,Sobral,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,22,2,1
AIS 16,Novo Oriente,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,35,2,1
AIS 12,Maranguape,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,21,2,1
AIS 21,Acopiara,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,34,2,1
AIS 2,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,23,2,1
AIS 12,Itaitinga,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,22,2,1
AIS 9,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,0,2,1
AIS 8,Fortaleza,Arma de fogo,HOMICIDIO DOLOSO,2018-09-01,MASCULINO,16,2,1
